fa_flight_id,groundspeed,heading,longitude,latitude,timestamp,altitude
AIQ3029-1670715240-schedule-0553,271.5,277.5,100.41311,13.926865,2022-12-12 23:46:28+00:00,7550.0
AIQ3029-1670715240-schedule-0553,272.6875,275.6875,100.41185125,13.926996875,2022-12-12 23:46:29+00:00,7581.25
AIQ3029-1670715240-schedule-0553,273.875,273.875,100.4105925,13.92712875,2022-12-12 23:46:30+00:00,7612.5
AIQ3029-1670715240-schedule-0553,275.0625,272.0625,100.40933375,13.927260625,2022-12-12 23:46:31+00:00,7643.75
AIQ3029-1670715240-schedule-0553,276.25,270.25,100.408075,13.9273925,2022-12-12 23:46:32+00:00,7675.0
AIQ3029-1670715240-schedule-0553,277.4375,268.4375,100.40681625,13.927524375,2022-12-12 23:46:33+00:00,7706.25
AIQ3029-1670715240-schedule-0553,278.625,266.625,100.4055575,13.92765625,2022-12-12 23:46:34+00:00,7737.5
AIQ3029-1670715240-schedule-0553,279.8125,264.8125,100.40429875,13.927788125,2022-12-12 23:46:35+00:00,7768.75
AIQ3029-1670715240-schedule-0553,281.0,263.0,100.40304,13.92792,2022-12-12 23:46:36+00:00,7800.0
AIQ3029-1670715240-schedule-0553,281.95652173913044,261.69565217391306,100.40177260869564,13.927276086956525,2022-12-12 23:46:37+00:00,7826.086956521739
AIQ3029-1670715240-schedule-0553,282.9130434782609,260.39130434782606,100.40050521739133,13.926632173913044,2022-12-12 23:46:38+00:00,7852.173913043478
AIQ3029-1670715240-schedule-0553,283.8695652173913,259.0869565217391,100.39923782608696,13.925988260869566,2022-12-12 23:46:39+00:00,7878.260869565217
AIQ3029-1670715240-schedule-0553,284.8260869565217,257.7826086956522,100.3979704347826,13.925344347826089,2022-12-12 23:46:40+00:00,7904.347826086956
AIQ3029-1670715240-schedule-0553,285.7826086956522,256.4782608695652,100.39670304347828,13.92470043478261,2022-12-12 23:46:41+00:00,7930.434782608695
AIQ3029-1670715240-schedule-0553,286.7391304347826,255.17391304347825,100.39543565217392,13.92405652173913,2022-12-12 23:46:42+00:00,7956.521739130434
AIQ3029-1670715240-schedule-0553,287.69565217391306,253.8695652173913,100.39416826086956,13.923412608695651,2022-12-12 23:46:43+00:00,7982.608695652173
AIQ3029-1670715240-schedule-0553,288.6521739130435,252.56521739130437,100.39290086956522,13.922768695652174,2022-12-12 23:46:44+00:00,8008.695652173912
AIQ3029-1670715240-schedule-0553,289.60869565217394,251.26086956521735,100.39163347826089,13.922124782608696,2022-12-12 23:46:45+00:00,8034.782608695652
AIQ3029-1670715240-schedule-0553,290.5652173913044,249.95652173913044,100.39036608695652,13.921480869565215,2022-12-12 23:46:46+00:00,8060.869565217391
AIQ3029-1670715240-schedule-0553,291.5217391304348,248.65217391304347,100.38909869565218,13.92083695652174,2022-12-12 23:46:47+00:00,8086.95652173913
AIQ3029-1670715240-schedule-0553,292.47826086956525,247.34782608695653,100.38783130434784,13.92019304347826,2022-12-12 23:46:48+00:00,8113.04347826087
AIQ3029-1670715240-schedule-0553,293.4347826086956,246.0434782608696,100.38656391304347,13.919549130434785,2022-12-12 23:46:49+00:00,8139.130434782609
AIQ3029-1670715240-schedule-0553,294.39130434782606,244.73913043478265,100.38529652173914,13.918905217391304,2022-12-12 23:46:50+00:00,8165.217391304348
AIQ3029-1670715240-schedule-0553,295.3478260869565,243.43478260869568,100.38402913043478,13.918261304347826,2022-12-12 23:46:51+00:00,8191.304347826088
AIQ3029-1670715240-schedule-0553,296.30434782608694,242.1304347826087,100.38276173913044,13.917617391304349,2022-12-12 23:46:52+00:00,8217.391304347826
AIQ3029-1670715240-schedule-0553,297.2608695652174,240.82608695652172,100.38149434782608,13.91697347826087,2022-12-12 23:46:53+00:00,8243.478260869566
AIQ3029-1670715240-schedule-0553,298.2173913043478,239.5217391304348,100.38022695652174,13.91632956521739,2022-12-12 23:46:54+00:00,8269.565217391304
AIQ3029-1670715240-schedule-0553,299.17391304347825,238.2173913043478,100.3789595652174,13.915685652173911,2022-12-12 23:46:55+00:00,8295.652173913044
AIQ3029-1670715240-schedule-0553,300.1304347826087,236.91304347826087,100.37769217391303,13.915041739130434,2022-12-12 23:46:56+00:00,8321.739130434782
AIQ3029-1670715240-schedule-0553,301.0869565217391,235.6086956521739,100.3764247826087,13.914397826086956,2022-12-12 23:46:57+00:00,8347.826086956522
AIQ3029-1670715240-schedule-0553,302.0434782608696,234.30434782608697,100.37515739130436,13.913753913043475,2022-12-12 23:46:58+00:00,8373.91304347826
AIQ3029-1670715240-schedule-0553,303.0,233.0,100.37389,13.91311,2022-12-12 23:46:59+00:00,8400.0
AIQ3029-1670715240-schedule-0553,302.94736842105266,233.0,100.37270789473683,13.91219894736842,2022-12-12 23:47:00+00:00,8447.368421052632
AIQ3029-1670715240-schedule-0553,302.89473684210526,233.0,100.37152578947368,13.911287894736844,2022-12-12 23:47:01+00:00,8494.736842105263
AIQ3029-1670715240-schedule-0553,302.8421052631579,233.0,100.37034368421052,13.910376842105263,2022-12-12 23:47:02+00:00,8542.105263157895
AIQ3029-1670715240-schedule-0553,302.7894736842105,233.0,100.36916157894736,13.909465789473684,2022-12-12 23:47:03+00:00,8589.473684210527
AIQ3029-1670715240-schedule-0553,302.7368421052632,233.0,100.36797947368422,13.908554736842104,2022-12-12 23:47:04+00:00,8636.842105263158
AIQ3029-1670715240-schedule-0553,302.6842105263158,233.0,100.36679736842105,13.907643684210528,2022-12-12 23:47:05+00:00,8684.210526315788
AIQ3029-1670715240-schedule-0553,302.63157894736844,233.0,100.36561526315788,13.906732631578947,2022-12-12 23:47:06+00:00,8731.57894736842
AIQ3029-1670715240-schedule-0553,302.57894736842104,233.0,100.36443315789474,13.905821578947368,2022-12-12 23:47:07+00:00,8778.947368421052
AIQ3029-1670715240-schedule-0553,302.5263157894737,233.0,100.36325105263158,13.904910526315788,2022-12-12 23:47:08+00:00,8826.315789473685
AIQ3029-1670715240-schedule-0553,302.4736842105263,233.0,100.3620689473684,13.90399947368421,2022-12-12 23:47:09+00:00,8873.684210526315
AIQ3029-1670715240-schedule-0553,302.42105263157896,233.0,100.36088684210526,13.903088421052631,2022-12-12 23:47:10+00:00,8921.052631578948
AIQ3029-1670715240-schedule-0553,302.3684210526316,233.0,100.3597047368421,13.902177368421052,2022-12-12 23:47:11+00:00,8968.42105263158
AIQ3029-1670715240-schedule-0553,302.3157894736842,233.0,100.35852263157896,13.901266315789472,2022-12-12 23:47:12+00:00,9015.789473684212
AIQ3029-1670715240-schedule-0553,302.2631578947368,233.0,100.35734052631578,13.900355263157897,2022-12-12 23:47:13+00:00,9063.157894736842
AIQ3029-1670715240-schedule-0553,302.2105263157895,233.0,100.35615842105264,13.899444210526315,2022-12-12 23:47:14+00:00,9110.526315789473
AIQ3029-1670715240-schedule-0553,302.1578947368421,233.0,100.35497631578949,13.898533157894736,2022-12-12 23:47:15+00:00,9157.894736842103
AIQ3029-1670715240-schedule-0553,302.10526315789474,233.0,100.35379421052632,13.897622105263157,2022-12-12 23:47:16+00:00,9205.263157894735
AIQ3029-1670715240-schedule-0553,302.05263157894734,233.0,100.35261210526316,13.89671105263158,2022-12-12 23:47:17+00:00,9252.631578947368
AIQ3029-1670715240-schedule-0553,302.0,233.0,100.35143,13.8958,2022-12-12 23:47:18+00:00,9300.0
