ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
EMB190;ICAO_B;2;2;Climb;MaxTakeoff;1;1000;;;
EMB190;ICAO_B;2;3;Accelerate;MaxTakeoff;ZERO;;1824;197;
EMB190;ICAO_B;2;4;Climb;MaxClimb;ZERO;3000;;;
EMB190;ICAO_B;2;5;Accelerate;MaxClimb;ZERO;;2069;250;
EMB190;ICAO_B;2;6;Climb;MaxClimb;ZERO;5500;;;
EMB190;ICAO_B;2;7;Climb;MaxClimb;ZERO;7500;;;
EMB190;ICAO_B;2;8;Climb;MaxClimb;ZERO;10000;;;
EMB190;ICAO_B;3;1;Takeoff;MaxTakeoff;1;;;;
EMB190;ICAO_B;3;2;Climb;MaxTakeoff;1;1000;;;
EMB190;ICAO_B;3;3;Accelerate;MaxTakeoff;ZERO;;1628;199.7;
EMB190;ICAO_B;3;4;Climb;MaxClimb;ZERO;3000;;;
EMB190;ICAO_B;3;5;Accelerate;MaxClimb;ZERO;;1969;250;
EMB190;ICAO_B;3;6;Climb;MaxClimb;ZERO;5500;;;
EMB190;ICAO_B;3;7;Climb;MaxClimb;ZERO;7500;;;
EMB190;ICAO_B;3;8;Climb;MaxClimb;ZERO;10000;;;
EMB190;ICAO_B;4;1;Takeoff;MaxTakeoff;1;;;;
EMB190;ICAO_B;4;2;Climb;MaxTakeoff;1;1000;;;
EMB190;ICAO_B;4;3;Accelerate;MaxTakeoff;ZERO;;1603;205.1;
EMB190;ICAO_B;4;4;Climb;MaxClimb;ZERO;3000;;;
EMB190;ICAO_B;4;5;Accelerate;MaxClimb;ZERO;;1784;250;
EMB190;ICAO_B;4;6;Climb;MaxClimb;ZERO;5500;;;
EMB190;ICAO_B;4;7;Climb;MaxClimb;ZERO;7500;;;
EMB190;ICAO_B;4;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;DEFAULT;1;1;Takeoff;MaxTakeoff;1;;;;
EMB195;DEFAULT;1;2;Climb;MaxTakeoff;1;1000;;;
EMB195;DEFAULT;1;3;Accelerate;MaxClimb;ZERO;;1622;195;
EMB195;DEFAULT;1;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1965;250;
EMB195;DEFAULT;1;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;DEFAULT;1;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;DEFAULT;1;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;DEFAULT;2;1;Takeoff;MaxTakeoff;1;;;;
EMB195;DEFAULT;2;2;Climb;MaxTakeoff;1;1000;;;
EMB195;DEFAULT;2;3;Accelerate;MaxClimb;ZERO;;1556;197.6;
EMB195;DEFAULT;2;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1872;250;
EMB195;DEFAULT;2;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;DEFAULT;2;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;DEFAULT;2;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;DEFAULT;3;1;Takeoff;MaxTakeoff;1;;;;
EMB195;DEFAULT;3;2;Climb;MaxTakeoff;1;1000;;;
EMB195;DEFAULT;3;3;Accelerate;MaxClimb;ZERO;;1489;200.2;
EMB195;DEFAULT;3;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1781;250;
EMB195;DEFAULT;3;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;DEFAULT;3;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;DEFAULT;3;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;DEFAULT;4;1;Takeoff;MaxTakeoff;1;;;;
EMB195;DEFAULT;4;2;Climb;MaxTakeoff;1;1000;;;
EMB195;DEFAULT;4;3;Accelerate;MaxClimb;ZERO;;1364;205.7;
EMB195;DEFAULT;4;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1615;250;
EMB195;DEFAULT;4;6;Climb;MaxClimb;ZERO;7500;;;
EMB195;DEFAULT;4;7;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_A;1;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_A;1;2;Climb;MaxTakeoff;1;1500;;;
EMB195;ICAO_A;1;3;Climb;MaxClimb;1;3000;;;
EMB195;ICAO_A;1;4;Accelerate;MaxClimb;ZERO;;1605;196.5;
EMB195;ICAO_A;1;5;Accelerate;MaxClimb;ZERO;;1930;250;
EMB195;ICAO_A;1;6;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_A;1;7;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_A;2;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_A;2;2;Climb;MaxTakeoff;1;1500;;;
EMB195;ICAO_A;2;3;Climb;MaxClimb;1;3000;;;
EMB195;ICAO_A;2;4;Accelerate;MaxClimb;ZERO;;1538;198.1;
EMB195;ICAO_A;2;5;Accelerate;MaxClimb;ZERO;;1871;250;
EMB195;ICAO_A;2;6;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_A;2;7;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_A;3;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_A;3;2;Climb;MaxTakeoff;1;1500;;;
EMB195;ICAO_A;3;3;Climb;MaxClimb;1;3000;;;
EMB195;ICAO_A;3;4;Accelerate;MaxClimb;ZERO;;1467;201.3;
EMB195;ICAO_A;3;5;Accelerate;MaxClimb;ZERO;;1768;250;
EMB195;ICAO_A;3;6;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_A;3;7;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_A;4;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_A;4;2;Climb;MaxTakeoff;1;1500;;;
EMB195;ICAO_A;4;3;Climb;MaxClimb;1;3000;;;
EMB195;ICAO_A;4;4;Accelerate;MaxClimb;ZERO;;1336;206.2;
EMB195;ICAO_A;4;5;Accelerate;MaxClimb;ZERO;;1607;250;
EMB195;ICAO_A;4;6;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_A;4;7;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_B;1;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_B;1;2;Climb;MaxTakeoff;1;1000;;;
EMB195;ICAO_B;1;3;Accelerate;MaxTakeoff;ZERO;;1732;194.8;
EMB195;ICAO_B;1;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;ICAO_B;1;5;Accelerate;MaxClimb;ZERO;;1988;250;
EMB195;ICAO_B;1;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;ICAO_B;1;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_B;1;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_B;2;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_B;2;2;Climb;MaxTakeoff;1;1000;;;
EMB195;ICAO_B;2;3;Accelerate;MaxTakeoff;ZERO;;1664;197;
EMB195;ICAO_B;2;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;ICAO_B;2;5;Accelerate;MaxClimb;ZERO;;1895;250;
EMB195;ICAO_B;2;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;ICAO_B;2;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_B;2;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_B;3;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_B;3;2;Climb;MaxTakeoff;1;1000;;;
EMB195;ICAO_B;3;3;Accelerate;MaxTakeoff;ZERO;;1485;195;
EMB195;ICAO_B;3;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;ICAO_B;3;5;Accelerate;MaxClimb;ZERO;;1800;250;
EMB195;ICAO_B;3;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;ICAO_B;3;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_B;3;8;Climb;MaxClimb;ZERO;10000;;;
EMB195;ICAO_B;4;1;Takeoff;MaxTakeoff;1;;;;
EMB195;ICAO_B;4;2;Climb;MaxTakeoff;1;1000;;;
EMB195;ICAO_B;4;3;Accelerate;MaxTakeoff;ZERO;;1468;205.4;
EMB195;ICAO_B;4;4;Climb;MaxClimb;ZERO;3000;;;
EMB195;ICAO_B;4;5;Accelerate;MaxClimb;ZERO;;1631;250;
EMB195;ICAO_B;4;6;Climb;MaxClimb;ZERO;5500;;;
EMB195;ICAO_B;4;7;Climb;MaxClimb;ZERO;7500;;;
EMB195;ICAO_B;4;8;Climb;MaxClimb;ZERO;10000;;;
F10062;DEFAULT;1;1;Takeoff;MaxTakeoff;TO;;;;
F10062;DEFAULT;1;2;Climb;MaxTakeoff;TO;1000;;;
F10062;DEFAULT;1;3;Accelerate;MaxTakeoff;TO;;2196;154;
F10062;DEFAULT;1;4;Accelerate;MaxTakeoff;TO;;1647;169;
F10062;DEFAULT;1;5;Accelerate;MaxClimb;TO;;1000;184;
F10062;DEFAULT;1;6;Climb;MaxClimb;TO;3000;;;
F10062;DEFAULT;1;7;Accelerate;MaxClimb;TO;;1000;250;
F10062;DEFAULT;1;8;Climb;MaxClimb;TO;5500;;;
F10062;DEFAULT;1;9;Climb;MaxClimb;TO;7500;;;
F10062;DEFAULT;1;10;Climb;MaxClimb;TO;10000;;;
F10062;DEFAULT;2;1;Takeoff;MaxTakeoff;TO;;;;
F10062;DEFAULT;2;2;Climb;MaxTakeoff;TO;1000;;;
F10062;DEFAULT;2;3;Accelerate;MaxTakeoff;TO;;1982;161;
F10062;DEFAULT;2;4;Accelerate;MaxTakeoff;TO;;1487;176;
F10062;DEFAULT;2;5;Accelerate;MaxClimb;TO;;1000;191;
F10062;DEFAULT;2;6;Climb;MaxClimb;TO;3000;;;
F10062;DEFAULT;2;7;Accelerate;MaxClimb;TO;;1000;250;
F10062;DEFAULT;2;8;Climb;MaxClimb;TO;5500;;;
F10062;DEFAULT;2;9;Climb;MaxClimb;TO;7500;;;
F10062;DEFAULT;2;10;Climb;MaxClimb;TO;10000;;;
F10062;DEFAULT;3;1;Takeoff;MaxTakeoff;TO;;;;
F10062;DEFAULT;3;2;Climb;MaxTakeoff;TO;1000;;;
F10062;DEFAULT;3;3;Accelerate;MaxTakeoff;TO;;1819;167;
F10062;DEFAULT;3;4;Accelerate;MaxTakeoff;TO;;1364;182;
F10062;DEFAULT;3;5;Accelerate;MaxClimb;TO;;1000;197;
F10062;DEFAULT;3;6;Climb;MaxClimb;TO;3000;;;
F10062;DEFAULT;3;7;Accelerate;MaxClimb;TO;;1000;250;
F10062;DEFAULT;3;8;Climb;MaxClimb;TO;5500;;;
F10062;DEFAULT;3;9;Climb;MaxClimb;TO;7500;;;
F10062;DEFAULT;3;10;Climb;MaxClimb;TO;10000;;;
F10065;DEFAULT;1;1;Takeoff;MaxTakeoff;TO;;;;
F10065;DEFAULT;1;2;Climb;MaxTakeoff;TO;1000;;;
F10065;DEFAULT;1;3;Accelerate;MaxTakeoff;TO;;2446;157;
F10065;DEFAULT;1;4;Accelerate;MaxTakeoff;TO;;1835;172;
F10065;DEFAULT;1;5;Accelerate;MaxClimb;TO;;1000;187;
F10065;DEFAULT;1;6;Climb;MaxClimb;TO;3000;;;
F10065;DEFAULT;1;7;Accelerate;MaxClimb;TO;;1000;250;
F10065;DEFAULT;1;8;Climb;MaxClimb;TO;5500;;;
F10065;DEFAULT;1;9;Climb;MaxClimb;TO;7500;;;
F10065;DEFAULT;1;10;Climb;MaxClimb;TO;10000;;;
F10065;DEFAULT;2;1;Takeoff;MaxTakeoff;TO;;;;
F10065;DEFAULT;2;2;Climb;MaxTakeoff;TO;1000;;;
F10065;DEFAULT;2;3;Accelerate;MaxTakeoff;TO;;2218;165;
F10065;DEFAULT;2;4;Accelerate;MaxTakeoff;TO;;1664;180;
F10065;DEFAULT;2;5;Accelerate;MaxClimb;TO;;1000;195;
F10065;DEFAULT;2;6;Climb;MaxClimb;TO;3000;;;
F10065;DEFAULT;2;7;Accelerate;MaxClimb;TO;;1000;250;
F10065;DEFAULT;2;8;Climb;MaxClimb;TO;5500;;;
F10065;DEFAULT;2;9;Climb;MaxClimb;TO;7500;;;
F10065;DEFAULT;2;10;Climb;MaxClimb;TO;10000;;;
F10065;DEFAULT;3;1;Takeoff;MaxTakeoff;TO;;;;
F10065;DEFAULT;3;2;Climb;MaxTakeoff;TO;1000;;;
F10065;DEFAULT;3;3;Accelerate;MaxTakeoff;TO;;2021;171;
F10065;DEFAULT;3;4;Accelerate;MaxTakeoff;TO;;1516;186;
F10065;DEFAULT;3;5;Accelerate;MaxClimb;TO;;1000;201;
F10065;DEFAULT;3;6;Climb;MaxClimb;TO;3000;;;
F10065;DEFAULT;3;7;Accelerate;MaxClimb;TO;;1000;250;
F10065;DEFAULT;3;8;Climb;MaxClimb;TO;5500;;;
F10065;DEFAULT;3;9;Climb;MaxClimb;TO;7500;;;
F10065;DEFAULT;3;10;Climb;MaxClimb;TO;10000;;;
F28MK2;DEFAULT;1;1;Takeoff;MaxTakeoff;6;;;;
F28MK2;DEFAULT;1;2;Climb;MaxTakeoff;6;1000;;;
F28MK2;DEFAULT;1;3;Accelerate;MaxTakeoff;6;;2229;155;
F28MK2;DEFAULT;1;4;Accelerate;MaxTakeoff;ZERO;;1672;170;
F28MK2;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;185;
F28MK2;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
F28MK2;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
F28MK2;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
F28MK2;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
F28MK2;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
F28MK2;DEFAULT;2;1;Takeoff;MaxTakeoff;6;;;;
F28MK2;DEFAULT;2;2;Climb;MaxTakeoff;6;1000;;;
F28MK2;DEFAULT;2;3;Accelerate;MaxTakeoff;6;;2011;162;
F28MK2;DEFAULT;2;4;Accelerate;MaxTakeoff;ZERO;;1508;177;
F28MK2;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;192;
F28MK2;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
F28MK2;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
F28MK2;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
F28MK2;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
F28MK2;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
F28MK4;DEFAULT;1;1;Takeoff;MaxTakeoff;6;;;;
F28MK4;DEFAULT;1;2;Climb;MaxTakeoff;6;1000;;;
F28MK4;DEFAULT;1;3;Accelerate;MaxTakeoff;6;;2103;152;
F28MK4;DEFAULT;1;4;Accelerate;MaxTakeoff;ZERO;;1578;167;
F28MK4;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;182;
F28MK4;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
F28MK4;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
F28MK4;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
F28MK4;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
F28MK4;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
F28MK4;DEFAULT;2;1;Takeoff;MaxTakeoff;6;;;;
F28MK4;DEFAULT;2;2;Climb;MaxTakeoff;6;1000;;;
F28MK4;DEFAULT;2;3;Accelerate;MaxTakeoff;6;;1941;157;
F28MK4;DEFAULT;2;4;Accelerate;MaxTakeoff;ZERO;;1456;172;
F28MK4;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;187;
F28MK4;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
F28MK4;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
F28MK4;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
F28MK4;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
F28MK4;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
F28MK4;DEFAULT;3;1;Takeoff;MaxTakeoff;6;;;;
F28MK4;DEFAULT;3;2;Climb;MaxTakeoff;6;1000;;;
F28MK4;DEFAULT;3;3;Accelerate;MaxTakeoff;6;;1743;165;
F28MK4;DEFAULT;3;4;Accelerate;MaxTakeoff;6;;1307;180;
F28MK4;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;195;
F28MK4;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
F28MK4;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
F28MK4;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
F28MK4;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
F28MK4;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
FAL20;DEFAULT;1;1;Takeoff;MaxTakeoff;10;;;;
FAL20;DEFAULT;1;2;Accelerate;MaxTakeoff;10;;1388;152;
FAL20;DEFAULT;1;3;Climb;MaxTakeoff;10;1500;;;
FAL20;DEFAULT;1;4;Accelerate;MaxTakeoff;10;;1388;162;
FAL20;DEFAULT;1;5;Accelerate;MaxClimb;INTR;;1041;177;
FAL20;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
FAL20;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1432;250;
FAL20;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
FAL20;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
FAL20;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
GII;DEFAULT;1;1;Takeoff;ReduceTakeoff;T-20-D;;;;
GII;DEFAULT;1;2;Climb;ReduceTakeoff;T-20-D;35;;;
GII;DEFAULT;1;3;Accelerate;ReduceTakeoff;T-20-D;;1500;162;
GII;DEFAULT;1;4;Climb;ReduceTakeoff;T-20-D;400;;;
GII;DEFAULT;1;5;Climb;ReduceClimb;T-10-U;520;;;
GII;DEFAULT;1;6;Climb;ReduceClimb;T-10-U;1500;;;
GII;DEFAULT;1;7;Climb;ReduceClimb;T-10-U;3000;;;
GII;DEFAULT;1;8;Accelerate;MaxClimb;T-0-U;;1675;192;
GII;DEFAULT;1;9;Accelerate;MaxClimb;T-0-U;;1775;250;
GII;DEFAULT;1;10;Climb;MaxClimb;T-0-U;5500;;;
GII;DEFAULT;1;11;Climb;MaxClimb;T-0-U;7500;;;
GII;DEFAULT;1;12;Climb;MaxClimb;T-0-U;10000;;;
GII;QF_FULL;1;1;Takeoff;MaxTakeoff;T-20-D;;;;
GII;QF_FULL;1;2;Climb;MaxTakeoff;T-20-D;35;;;
GII;QF_FULL;1;3;Accelerate;MaxTakeoff;T-20-D;;1500;162;
GII;QF_FULL;1;4;Climb;MaxTakeoff;T-20-D;400;;;
GII;QF_FULL;1;5;Climb;ReduceClimb;T-10-U;520;;;
GII;QF_FULL;1;6;Climb;ReduceClimb;T-10-U;1500;;;
GII;QF_FULL;1;7;Climb;ReduceClimb;T-10-U;3000;;;
GII;QF_FULL;1;8;Accelerate;MaxClimb;T-0-U;;1675;192;
GII;QF_FULL;1;9;Accelerate;MaxClimb;T-0-U;;1775;250;
GII;QF_FULL;1;10;Climb;MaxClimb;T-0-U;5500;;;
GII;QF_FULL;1;11;Climb;MaxClimb;T-0-U;7500;;;
GII;QF_FULL;1;12;Climb;MaxClimb;T-0-U;10000;;;
GIIB;DEFAULT;1;1;Takeoff;ReduceTakeoff;T-20-D;;;;
GIIB;DEFAULT;1;2;Climb;ReduceTakeoff;T-20-D;35;;;
GIIB;DEFAULT;1;3;Accelerate;ReduceTakeoff;T-20-D;;1500;156;
GIIB;DEFAULT;1;4;Climb;ReduceTakeoff;T-20-D;400;;;
GIIB;DEFAULT;1;5;Climb;ReduceClimb;T-10-U;520;;;
GIIB;DEFAULT;1;6;Climb;ReduceClimb;T-10-U;1500;;;
GIIB;DEFAULT;1;7;Climb;ReduceClimb;T-10-U;3000;;;
GIIB;DEFAULT;1;8;Accelerate;MaxClimb;T-0-U;;1675;192;
GIIB;DEFAULT;1;9;Accelerate;MaxClimb;T-0-U;;1775;250;
GIIB;DEFAULT;1;10;Climb;MaxClimb;T-0-U;5500;;;
GIIB;DEFAULT;1;11;Climb;MaxClimb;T-0-U;7500;;;
GIIB;DEFAULT;1;12;Climb;MaxClimb;T-0-U;10000;;;
GIIB;QF_FULL;1;1;Takeoff;MaxTakeoff;T-20-D;;;;
GIIB;QF_FULL;1;2;Climb;MaxTakeoff;T-20-D;35;;;
GIIB;QF_FULL;1;3;Accelerate;MaxTakeoff;T-20-D;;1500;156;
GIIB;QF_FULL;1;4;Climb;MaxTakeoff;T-20-D;400;;;
GIIB;QF_FULL;1;5;Climb;ReduceClimb;T-10-U;520;;;
GIIB;QF_FULL;1;6;Climb;ReduceClimb;T-10-U;1500;;;
GIIB;QF_FULL;1;7;Climb;ReduceClimb;T-10-U;3000;;;
GIIB;QF_FULL;1;8;Accelerate;MaxClimb;T-0-U;;1675;192;
GIIB;QF_FULL;1;9;Accelerate;MaxClimb;T-0-U;;1775;250;
GIIB;QF_FULL;1;10;Climb;MaxClimb;T-0-U;5500;;;
GIIB;QF_FULL;1;11;Climb;MaxClimb;T-0-U;7500;;;
GIIB;QF_FULL;1;12;Climb;MaxClimb;T-0-U;10000;;;
GIV;DEFAULT;1;1;Takeoff;MaxTakeoff;T-20-D;;;;
GIV;DEFAULT;1;2;Climb;MaxTakeoff;T-20-D;35;;;
GIV;DEFAULT;1;3;Accelerate;MaxTakeoff;T-20-D;;1800;159.2;
GIV;DEFAULT;1;4;Climb;MaxTakeoff;T-20-U;400;;;
GIV;DEFAULT;1;5;Climb;MaxClimb;T-20-U;600;;;
GIV;DEFAULT;1;6;Climb;MaxClimb;T-20-U;750;;;
GIV;DEFAULT;1;7;Climb;MaxClimb;T-10-U;1850;;;
GIV;DEFAULT;1;8;Climb;MaxClimb;T-10-U;3000;;;
GIV;DEFAULT;1;9;Accelerate;MaxClimb;T-0-U;;1750;250;
GIV;DEFAULT;1;10;Climb;MaxClimb;T-0-U;5000;;;
GIV;DEFAULT;1;11;Climb;MaxClimb;T-0-U;6000;;;
GIV;DEFAULT;1;12;Climb;MaxClimb;T-0-U;7000;;;
GIV;DEFAULT;1;13;Climb;MaxClimb;T-0-U;8000;;;
GIV;DEFAULT;1;14;Climb;MaxClimb;T-0-U;9000;;;
GIV;DEFAULT;1;15;Climb;MaxClimb;T-0-U;10000;;;
GV;DEFAULT;1;1;Takeoff;MaxTakeoff;T-20-D;;;;
GV;DEFAULT;1;2;Climb;MaxTakeoff;T-20-D;35;;;
GV;DEFAULT;1;3;Accelerate;MaxTakeoff;T-20-D;;1500;165.7;
GV;DEFAULT;1;4;Climb;MaxTakeoff;T-20-U;400;;;
GV;DEFAULT;1;5;Climb;MaxClimb;T-20-U;600;;;
GV;DEFAULT;1;6;Climb;MaxClimb;T-20-U;750;;;
GV;DEFAULT;1;7;Climb;MaxClimb;T-10-U;1800;;;
GV;DEFAULT;1;8;Climb;MaxClimb;T-10-U;3000;;;
GV;DEFAULT;1;9;Accelerate;MaxClimb;T-0-U;;1750;250;
GV;DEFAULT;1;10;Climb;MaxClimb;T-0-U;5000;;;
GV;DEFAULT;1;11;Climb;MaxClimb;T-0-U;6000;;;
GV;DEFAULT;1;12;Climb;MaxClimb;T-0-U;7000;;;
GV;DEFAULT;1;13;Climb;MaxClimb;T-0-U;8000;;;
GV;DEFAULT;1;14;Climb;MaxClimb;T-0-U;9000;;;
GV;DEFAULT;1;15;Climb;MaxClimb;T-0-U;10000;;;
HS748A;DEFAULT;1;1;Takeoff;MaxTakeoff;TO;;;;
HS748A;DEFAULT;1;2;Climb;MaxTakeoff;TO;1000;;;
HS748A;DEFAULT;1;3;Accelerate;MaxTakeoff;TO;;917;127;
HS748A;DEFAULT;1;4;Accelerate;MaxClimb;INTR;;688;147;
HS748A;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000;;;
HS748A;DEFAULT;1;6;Climb;MaxClimb;ZERO;5500;;;
HS748A;DEFAULT;1;7;Climb;MaxClimb;ZERO;7500;;;
HS748A;DEFAULT;1;8;Climb;MaxClimb;ZERO;10000;;;
IA1125;DEFAULT;1;1;Takeoff;MaxTakeoff;12;;;;
IA1125;DEFAULT;1;2;Accelerate;MaxTakeoff;12;;1094;163;
IA1125;DEFAULT;1;3;Climb;MaxTakeoff;12;1500;;;
IA1125;DEFAULT;1;4;Accelerate;MaxTakeoff;INTR;;1094;188;
IA1125;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000;;;
IA1125;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1286;250;
IA1125;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500;;;
IA1125;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500;;;
IA1125;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000;;;
L1011;DEFAULT;1;1;Takeoff;MaxTakeoff;10;;;;
L1011;DEFAULT;1;2;Climb;MaxTakeoff;10;1000;;;
L1011;DEFAULT;1;3;Accelerate;MaxTakeoff;10;;2145;162;
L1011;DEFAULT;1;4;Accelerate;MaxTakeoff;INTR;;1609;182;
L1011;DEFAULT;1;5;Accelerate;MaxClimb;INTR;;1000;202;
L1011;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
L1011;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
L1011;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
L1011;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
L1011;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
L1011;DEFAULT;2;1;Takeoff;MaxTakeoff;10;;;;
L1011;DEFAULT;2;2;Climb;MaxTakeoff;10;1000;;;
L1011;DEFAULT;2;3;Accelerate;MaxTakeoff;10;;2068;165;
L1011;DEFAULT;2;4;Accelerate;MaxTakeoff;INTR;;1551;185;
L1011;DEFAULT;2;5;Accelerate;MaxClimb;INTR;;1000;205;
L1011;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
L1011;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
L1011;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
L1011;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
L1011;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
L1011;DEFAULT;3;1;Takeoff;MaxTakeoff;10;;;;
L1011;DEFAULT;3;2;Climb;MaxTakeoff;10;1000;;;
L1011;DEFAULT;3;3;Accelerate;MaxTakeoff;10;;1959;168;
L1011;DEFAULT;3;4;Accelerate;MaxTakeoff;INTR;;1469;188;
L1011;DEFAULT;3;5;Accelerate;MaxClimb;INTR;;1000;208;
L1011;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
L1011;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
L1011;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
L1011;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
L1011;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
L1011;DEFAULT;4;1;Takeoff;MaxTakeoff;10;;;;
